CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Balance_per_Product,Age_Group,Credit_Score_Age_Ratio,Is_High_Value_Active
514,Spain,Male,30,7,0.0,1,0,1,17260.103245927072,0,4,DIAMOND,583,0.0,Young,16.580645161290324,0
567,France,Male,42,2,0.0,2,1,1,25589.007286794225,0,5,SILVER,959,0.0,Adult,13.186046511627907,0
850,France,Male,33,10,0.0,1,1,0,28762.117970736654,1,1,SILVER,359,0.0,Adult,25.0,0
671,Germany,Male,45,6,99564.22,1,1,1,54493.867169298224,1,3,PLATINUM,901,90512.92727272726,Adult,14.58695652173913,1
670,France,Male,37,4,170557.91,2,1,0,55722.30426843775,0,5,GOLD,729,81218.05238095237,Adult,17.63157894736842,0
694,France,Female,30,9,0.0,2,1,1,26220.001128953954,0,5,DIAMOND,829,0.0,Young,22.387096774193548,0
547,Germany,Female,39,6,74596.15,3,1,1,39223.13408678179,1,4,SILVER,790,24063.274193548383,Adult,13.675,0
751,Germany,Male,50,2,96888.39,1,1,0,58161.02810685644,1,2,DIAMOND,756,88080.35454545454,Middle,14.72549019607843,0
594,Germany,Female,29,3,130830.22,1,1,0,33630.88370712379,0,4,GOLD,873,118936.56363636363,Young,19.8,0
673,France,Male,72,1,0.0,2,0,1,21566.477317615336,0,3,SILVER,865,0.0,Senior,9.219178082191782,0
610,France,Male,40,0,0.0,2,1,0,27949.96157614771,0,5,GOLD,690,0.0,Adult,14.878048780487806,0
512,France,Female,37,1,0.0,2,0,1,21366.575024153473,0,4,PLATINUM,722,0.0,Adult,13.473684210526315,0
767,Germany,Male,20,3,119714.25,2,0,1,37910.18542763992,0,4,DIAMOND,535,57006.78571428571,Young,36.523809523809526,1
585,France,Female,67,5,113978.97,2,0,1,35606.04080363151,0,5,SILVER,580,54275.7,Senior,8.602941176470589,1
763,Germany,Male,42,6,100160.75,1,1,0,66091.76715606768,1,3,GOLD,709,91055.22727272726,Adult,17.74418604651163,0
712,France,Female,29,2,0.0,1,1,1,18595.888736973375,0,4,GOLD,930,0.0,Young,23.733333333333334,0
539,Germany,Female,43,3,116220.5,3,1,0,48471.929711985256,1,4,DIAMOND,264,37490.48387096774,Adult,12.25,0
668,France,Female,46,2,0.0,3,1,0,29483.04035581412,1,1,DIAMOND,943,0.0,Middle,14.212765957446809,0
703,France,Male,28,2,81173.83,2,0,1,34129.355357791064,0,2,PLATINUM,388,38654.20476190476,Young,24.24137931034483,1
662,Spain,Male,38,4,0.0,2,1,0,23959.40963087905,0,5,GOLD,248,0.0,Adult,16.974358974358974,0
725,Germany,Female,39,5,116803.8,1,1,0,56014.58349174388,0,2,GOLD,763,106185.27272727272,Adult,18.125,0
703,France,Male,37,8,105961.68,2,0,1,53752.23876630945,0,1,DIAMOND,619,50457.94285714285,Adult,18.5,1
659,Germany,Male,67,6,117411.6,1,1,1,47784.17213065793,1,2,SILVER,815,106737.81818181818,Senior,9.691176470588236,1
523,Spain,Male,34,7,0.0,2,1,0,18836.815147821875,0,4,DIAMOND,566,0.0,Adult,14.942857142857143,0
635,France,Female,40,10,123497.58,1,1,0,47176.14696822977,1,5,GOLD,774,112270.52727272727,Adult,15.487804878048781,0
772,Germany,Male,26,7,152400.51,2,1,0,55542.00000798982,0,1,PLATINUM,695,72571.67142857143,Young,28.59259259259259,0
545,France,Female,26,1,0.0,2,1,1,15466.21227824976,0,5,PLATINUM,902,0.0,Young,20.185185185185187,0
634,Germany,Male,24,8,103097.85,1,1,1,35133.30477476215,0,2,GOLD,532,93725.31818181818,Young,25.36,1
739,Germany,Male,54,8,126418.14,1,1,0,68480.60884370783,1,2,DIAMOND,718,114925.5818181818,Middle,13.436363636363636,0
771,Germany,Female,36,5,77846.9,1,0,0,50229.03818150943,0,5,PLATINUM,895,70769.90909090907,Adult,20.83783783783784,0
587,Spain,Female,34,1,0.0,2,1,1,18060.042729986202,0,4,DIAMOND,749,0.0,Adult,16.771428571428572,0
681,France,Female,79,0,0.0,2,0,1,23580.006290395766,0,5,DIAMOND,333,0.0,Senior,8.5125,0
544,Germany,Male,37,2,79731.91,1,1,1,40216.11944695846,0,4,DIAMOND,866,72483.55454545455,Adult,14.31578947368421,1
696,Spain,Male,28,8,0.0,1,0,0,18067.583332627553,0,3,SILVER,671,0.0,Young,24.0,0
766,Spain,Male,41,0,0.0,2,0,1,29139.72780175544,0,4,GOLD,670,0.0,Adult,18.238095238095237,0
727,France,Male,34,10,0.0,2,1,1,32099.29741066943,0,4,GOLD,768,0.0,Adult,20.771428571428572,0
671,Germany,Female,34,6,37266.67,2,0,0,34597.48219715819,0,3,SILVER,565,17746.033333333333,Adult,19.17142857142857,0
693,France,Female,30,6,127992.25,1,1,1,40704.99229206736,0,1,SILVER,483,116356.5909090909,Young,22.35483870967742,1
850,Germany,Male,38,3,54901.01,1,1,1,50881.93642872507,0,2,GOLD,926,49910.00909090909,Adult,21.794871794871796,0
732,Germany,Male,42,9,108748.08,2,1,1,63595.001321392265,0,1,DIAMOND,932,51784.799999999996,Adult,17.023255813953487,1
726,Spain,Female,48,6,99906.19,1,1,0,43772.8003300191,0,4,DIAMOND,901,90823.80909090908,Middle,14.816326530612244,0
557,France,Female,32,6,184686.41,2,1,0,35208.94312140258,0,3,GOLD,299,87945.90952380952,Adult,16.87878787878788,0
682,France,Female,26,0,110654.02,1,0,1,26924.042975961976,0,2,PLATINUM,899,100594.56363636363,Young,25.25925925925926,1
738,Spain,Male,31,9,79019.8,1,1,1,36185.527114069046,0,4,PLATINUM,467,71836.18181818181,Adult,23.0625,1
531,Spain,Female,36,9,99240.51,1,1,0,30224.121749358306,0,1,PLATINUM,717,90218.64545454545,Adult,14.35135135135135,0
498,France,Male,34,2,0.0,2,1,1,18888.98890236703,0,1,DIAMOND,549,0.0,Adult,14.228571428571428,0
651,France,Male,36,7,0.0,2,1,0,27024.715252653892,0,1,GOLD,545,0.0,Adult,17.594594594594593,0
549,Spain,Female,39,7,0.0,1,0,0,19702.26396964005,1,2,GOLD,716,0.0,Adult,13.725,0
791,Germany,Female,35,7,52436.2,1,1,0,48804.9323022594,0,2,SILVER,650,47669.27272727272,Adult,21.97222222222222,0
650,Spain,Male,41,9,0.0,2,0,1,30891.450167402138,0,4,PLATINUM,693,0.0,Adult,15.476190476190476,0
733,Germany,Male,34,3,100337.96,3,1,0,49209.42677944793,1,4,PLATINUM,759,32367.083870967745,Adult,20.942857142857143,0
811,Germany,Female,34,1,149297.19,2,1,1,61682.31404349346,0,2,GOLD,946,71093.9,Adult,23.17142857142857,1
707,France,Male,30,8,0.0,2,1,0,30202.525311582165,0,5,GOLD,402,0.0,Young,22.806451612903224,0
712,Germany,Male,28,4,145605.44,1,0,1,43974.25534156553,0,3,PLATINUM,465,132368.58181818182,Young,24.551724137931036,1
706,Spain,Female,37,7,0.0,2,1,1,28076.87066117561,0,1,GOLD,799,0.0,Adult,18.57894736842105,0
756,France,Male,62,3,0.0,1,1,1,27128.02393918482,1,3,SILVER,600,0.0,Senior,12.0,0
777,France,Female,53,10,0.0,2,1,0,35492.29121890044,0,2,PLATINUM,306,0.0,Middle,14.38888888888889,0
646,France,Male,35,6,84026.86,1,0,1,40137.4159165593,0,3,SILVER,635,76388.05454545454,Adult,17.944444444444443,1
714,France,Male,46,1,0.0,1,1,0,29687.74289627044,1,2,PLATINUM,747,0.0,Middle,15.191489361702128,0
782,France,Male,39,8,0.0,2,1,1,36798.08225348406,0,3,PLATINUM,424,0.0,Adult,19.55,0
775,Spain,Male,29,10,0.0,2,1,1,25516.202385363584,0,2,DIAMOND,913,0.0,Young,25.833333333333332,0
479,Germany,Male,35,4,138718.92,1,1,1,41474.86241633393,1,1,GOLD,751,126108.10909090909,Adult,13.305555555555555,1
807,France,Male,42,7,118274.71,1,1,1,53226.59054418998,0,3,DIAMOND,899,107522.46363636364,Adult,18.767441860465116,1
799,France,Female,22,8,174185.98,2,0,1,44557.53344631938,0,3,PLATINUM,219,82945.70476190477,Young,34.73913043478261,1
675,France,Male,40,7,113208.86,2,1,0,44170.07187787712,0,3,SILVER,587,53908.98095238095,Adult,16.463414634146343,0
602,Spain,Male,29,5,103907.28,1,1,0,28750.52784660944,0,2,SILVER,861,94461.16363636362,Young,20.066666666666666,0
475,France,Female,32,8,119023.28,1,1,0,29208.533867674818,0,1,PLATINUM,278,108202.98181818181,Adult,14.393939393939394,0
744,Spain,Female,26,5,166297.89,1,1,1,37350.38964890883,0,1,PLATINUM,526,151179.9,Young,27.555555555555557,1
588,Spain,Male,34,10,0.0,2,1,0,20340.102346868127,0,2,PLATINUM,632,0.0,Adult,16.8,0
703,Germany,Male,42,9,63227.0,1,0,1,53080.79098168279,0,3,SILVER,301,57479.090909090904,Adult,16.348837209302324,0
747,Spain,Female,41,5,94521.17,2,1,0,42221.8533024299,0,1,DIAMOND,806,45010.08095238095,Adult,17.785714285714285,0
583,France,Male,27,7,0.0,2,1,0,18008.28963662717,0,1,PLATINUM,250,0.0,Young,20.821428571428573,0
750,Spain,Female,34,9,112822.26,1,0,0,44715.296457487886,1,2,PLATINUM,563,102565.6909090909,Adult,21.428571428571427,0
681,France,Male,38,3,0.0,2,1,1,28214.823463547553,0,1,DIAMOND,861,0.0,Adult,17.46153846153846,0
773,France,Male,25,2,135903.33,1,1,0,39403.57526479313,0,4,PLATINUM,790,123548.4818181818,Young,29.73076923076923,0
714,France,Female,31,4,125169.26,1,1,1,43204.78438629217,0,3,PLATINUM,669,113790.23636363634,Adult,22.3125,1
687,Spain,Female,44,7,0.0,3,1,0,27927.786278131483,1,2,SILVER,336,0.0,Adult,15.266666666666667,0
511,France,Male,58,0,149117.31,1,1,1,37681.72325281607,0,1,GOLD,517,135561.1909090909,Middle,8.661016949152541,1
627,France,Male,33,5,0.0,2,1,1,27020.06896828629,0,4,PLATINUM,499,0.0,Adult,18.441176470588236,0
694,France,Female,31,10,0.0,2,1,0,25052.66931972704,0,3,SILVER,673,0.0,Adult,21.6875,0
616,Spain,Female,36,6,132311.71,1,0,0,39234.762328262,0,2,SILVER,268,120283.37272727271,Adult,16.64864864864865,0
687,France,Male,35,8,0.0,2,1,0,31631.32383037093,0,5,PLATINUM,809,0.0,Adult,19.083333333333332,0
712,France,Female,33,6,0.0,2,1,1,28280.313456011878,0,5,GOLD,460,0.0,Adult,20.941176470588236,0
553,France,Male,33,4,118082.89,1,0,0,32752.977948013544,0,4,SILVER,221,107348.0818181818,Adult,16.264705882352942,0
667,France,Male,31,1,119266.69,1,1,1,37002.01292092392,0,2,SILVER,730,108424.26363636363,Adult,20.84375,1
731,France,Male,43,2,0.0,1,1,1,32358.82808036874,1,2,DIAMOND,777,0.0,Adult,16.613636363636363,0
629,Germany,Male,35,7,156847.29,2,1,0,62145.67099389192,0,4,SILVER,837,74689.18571428572,Adult,17.47222222222222,0
614,France,Male,50,4,137104.47,1,1,0,49104.663167798375,1,1,DIAMOND,958,124640.42727272726,Middle,12.03921568627451,0
438,Germany,Male,31,8,78398.69,1,1,0,30709.64112867569,0,4,PLATINUM,809,71271.53636363636,Adult,13.6875,0
652,France,Female,80,4,0.0,2,1,1,22195.76168997906,0,1,GOLD,662,0.0,Senior,8.049382716049383,0
729,Germany,Male,30,6,63669.42,1,1,0,46378.9698613917,0,2,GOLD,484,57881.2909090909,Young,23.516129032258064,0
642,France,Male,38,3,0.0,2,0,0,28864.027059697408,0,2,GOLD,737,0.0,Adult,16.46153846153846,0
806,Germany,Female,59,0,135296.33,1,1,0,58307.954996677705,0,1,SILVER,486,122996.66363636362,Middle,13.433333333333334,0
744,Spain,Male,36,2,153804.44,1,1,1,50472.27584201605,0,3,SILVER,252,139822.21818181817,Adult,20.10810810810811,1
474,Spain,Male,37,3,0.0,2,0,0,17481.940134436893,0,4,SILVER,275,0.0,Adult,12.473684210526315,0
559,France,Male,49,2,147069.78,1,1,0,45361.93194166173,1,1,DIAMOND,245,133699.8,Middle,11.18,0
706,Spain,Male,42,9,0.0,2,1,1,31204.716511362083,0,4,PLATINUM,361,0.0,Adult,16.41860465116279,0
628,Spain,Female,22,3,0.0,1,1,0,13762.712487251072,0,4,DIAMOND,483,0.0,Young,27.304347826086957,0
429,France,Male,24,4,95741.75,1,1,0,16579.104597641923,0,2,GOLD,352,87037.95454545454,Young,17.16,0
525,Spain,Female,57,2,145965.33,1,1,1,32522.366449999805,0,5,PLATINUM,337,132695.75454545452,Middle,9.051724137931034,1
680,France,Female,30,8,141441.75,1,1,1,44786.44650674511,0,1,SILVER,597,128583.40909090907,Young,21.93548387096774,1
749,France,Male,40,1,139290.41,1,1,0,48226.55383802443,1,1,SILVER,381,126627.64545454545,Adult,18.26829268292683,0
763,France,Female,31,4,0.0,2,0,0,31494.90730021719,0,3,PLATINUM,668,0.0,Adult,23.84375,0
734,France,Male,30,3,0.0,2,1,0,26062.403310149002,0,4,DIAMOND,245,0.0,Young,23.677419354838708,0
716,France,Male,35,4,144428.87,1,1,0,48092.38192798129,0,2,PLATINUM,495,131298.97272727272,Adult,19.88888888888889,0
594,France,Male,35,2,0.0,2,1,0,24926.370420070427,0,4,DIAMOND,378,0.0,Adult,16.5,0
644,France,Female,46,9,95441.27,1,1,0,47549.11703124385,1,1,SILVER,568,86764.79090909091,Middle,13.702127659574469,0
671,Germany,Male,35,1,144848.74,1,1,1,54787.542062799715,0,5,PLATINUM,731,131680.6727272727,Adult,18.63888888888889,1
664,Germany,Male,26,7,116244.14,2,1,1,43708.98566844521,0,2,GOLD,837,55354.352380952376,Young,24.59259259259259,1
656,France,Male,50,7,0.0,2,0,1,30542.58613504968,0,1,GOLD,829,0.0,Middle,12.862745098039216,0
667,Spain,Female,40,1,146502.07,1,1,0,38248.48376845716,0,3,DIAMOND,230,133183.69999999998,Adult,16.26829268292683,0
663,Germany,Male,44,2,117028.6,2,0,1,56863.78047102251,0,4,DIAMOND,919,55727.90476190476,Adult,14.733333333333333,1
584,Germany,Female,30,8,112013.81,1,1,0,39033.51218852946,1,4,PLATINUM,641,101830.73636363636,Young,18.838709677419356,0
626,Spain,Female,37,6,108269.37,1,1,0,39157.61960556287,0,2,DIAMOND,457,98426.69999999998,Adult,16.473684210526315,0
485,France,Male,29,7,182123.79,1,1,0,28356.480030010065,1,4,GOLD,583,165567.08181818182,Young,16.166666666666668,0
659,Germany,Female,32,3,150923.74,2,0,1,49259.21890012958,0,2,PLATINUM,849,71868.44761904761,Adult,19.96969696969697,1
649,France,Male,33,2,0.0,2,1,0,24547.103301122057,0,3,DIAMOND,720,0.0,Adult,19.08823529411765,0
805,Spain,Female,39,5,165272.13,1,1,0,54523.0383156578,1,3,SILVER,317,150247.3909090909,Adult,20.125,0
716,Germany,Female,39,10,115301.31,1,1,0,57074.39600588967,1,5,DIAMOND,465,104819.37272727271,Adult,17.9,0
642,Germany,Female,40,6,129502.49,2,0,1,56540.28124136065,1,4,GOLD,269,61667.85238095238,Adult,15.658536585365853,1
659,France,Male,31,4,118342.26,1,0,0,39076.283320157745,0,3,SILVER,391,107583.87272727271,Adult,20.59375,0
545,Spain,Female,47,5,0.0,2,1,1,23612.089166248956,0,4,PLATINUM,373,0.0,Middle,11.354166666666666,0
543,France,Male,22,8,0.0,2,0,0,15156.74836176288,0,3,PLATINUM,251,0.0,Young,23.608695652173914,0
718,France,Female,25,7,0.0,2,1,0,22330.391249440727,0,2,PLATINUM,237,0.0,Young,27.615384615384617,0
840,France,Female,43,7,0.0,2,1,0,35332.442728603884,0,2,SILVER,645,0.0,Adult,19.09090909090909,0
630,Germany,Female,34,9,106937.05,2,1,0,45625.25968416005,0,3,SILVER,624,50922.40476190476,Adult,18.0,0
643,Germany,Male,59,3,170331.37,1,1,1,53170.02273418336,0,5,PLATINUM,838,154846.69999999998,Middle,10.716666666666667,1
654,Germany,Female,32,1,114510.85,1,1,1,39904.18225599792,0,4,GOLD,224,104100.77272727272,Adult,19.818181818181817,1
582,France,Male,39,5,0.0,2,1,1,24476.06480609669,0,4,DIAMOND,343,0.0,Adult,14.55,0
659,Spain,Male,32,3,107594.11,2,1,1,35840.13784569001,0,3,DIAMOND,683,51235.29047619047,Adult,19.96969696969697,1
762,Spain,Male,39,2,81273.13,1,1,1,43728.56379488065,0,5,GOLD,929,73884.66363636364,Adult,19.05,1
568,Spain,Female,32,7,169399.6,1,1,0,35930.45022275759,0,4,PLATINUM,234,153999.63636363635,Adult,17.21212121212121,0
670,Spain,Male,25,6,0.0,2,1,1,19489.43798370735,0,3,DIAMOND,723,0.0,Young,25.76923076923077,0
613,France,Female,45,1,187841.99,2,1,1,55074.97195280544,0,1,PLATINUM,482,89448.56666666667,Adult,13.326086956521738,1
539,France,Male,30,0,0.0,2,1,0,19135.686732969767,0,4,DIAMOND,231,0.0,Young,17.387096774193548,0
850,Spain,Female,57,8,126776.3,2,1,1,49822.39383158196,0,3,GOLD,244,60369.666666666664,Middle,14.655172413793103,1
522,Spain,Male,34,9,126436.29,1,1,0,32863.46499811519,1,3,GOLD,973,114942.0818181818,Adult,14.914285714285715,0
737,France,Male,41,1,101960.74,1,1,1,45270.437875327174,0,5,SILVER,463,92691.58181818182,Adult,17.547619047619047,1
520,France,Male,58,3,0.0,2,0,1,21458.067264130957,0,5,DIAMOND,253,0.0,Middle,8.813559322033898,0
706,Spain,Male,28,3,0.0,2,0,1,21116.562094538163,0,3,SILVER,241,0.0,Young,24.344827586206897,0
643,Germany,Female,45,2,150842.93,1,0,1,64214.477980099386,1,5,PLATINUM,537,137129.93636363634,Adult,13.978260869565217,1
648,France,Female,50,9,102535.57,1,1,1,44508.34430438329,0,5,DIAMOND,332,93214.15454545454,Middle,12.705882352941176,1
443,Germany,Female,29,9,99027.61,2,1,0,28484.025771234123,0,5,PLATINUM,390,47156.00476190476,Young,14.766666666666667,0
640,France,Male,68,9,0.0,2,1,1,26812.56450029835,0,4,PLATINUM,763,0.0,Senior,9.27536231884058,0
628,Spain,Female,33,3,0.0,1,1,1,19907.26431788668,0,4,GOLD,240,0.0,Adult,18.470588235294116,0
540,Germany,Female,42,9,87271.41,2,1,0,46036.40149305835,0,1,PLATINUM,978,41557.81428571429,Adult,12.55813953488372,0
460,Germany,Female,35,8,102742.91,2,1,1,37736.26858760715,0,5,DIAMOND,366,48925.195238095235,Adult,12.777777777777779,1
636,Germany,Male,34,2,40105.51,2,0,1,36495.5840949958,0,3,DIAMOND,356,19097.861904761903,Adult,18.17142857142857,0
593,France,Female,29,2,152265.43,1,1,0,27807.99747216686,0,1,SILVER,907,138423.11818181816,Young,19.766666666666666,0
801,Spain,Male,42,4,141947.67,1,1,1,52453.76152603816,0,3,SILVER,687,129043.33636363636,Adult,18.627906976744185,1
640,Germany,Female,75,1,106307.91,2,0,1,41030.66215487043,0,2,PLATINUM,703,50622.81428571429,Senior,8.421052631578947,1
611,Germany,Male,31,0,107884.81,2,1,1,47993.207687436545,0,2,DIAMOND,388,51373.719047619044,Adult,19.09375,1
802,Germany,Male,31,1,125013.72,1,1,1,56550.58717820626,0,2,DIAMOND,579,113648.83636363635,Adult,25.0625,1
717,Germany,Male,35,7,58469.37,2,1,1,55779.24743961195,0,2,GOLD,793,27842.557142857142,Adult,19.916666666666668,0
769,France,Female,39,8,0.0,1,0,1,31835.424926102667,0,3,GOLD,828,0.0,Adult,19.225,0
745,Germany,Male,45,10,117231.63,3,1,1,78740.89987754259,1,2,GOLD,291,37816.65483870968,Adult,16.195652173913043,1
572,Spain,Male,35,4,152390.26,1,1,0,36794.359693833336,0,4,GOLD,951,138536.6,Adult,15.88888888888889,0
629,Spain,Female,30,2,34013.63,1,1,0,26613.15805369362,0,2,DIAMOND,952,30921.481818181812,Young,20.29032258064516,0
687,Spain,Female,39,2,0.0,3,0,0,23939.728718847986,1,2,GOLD,616,0.0,Adult,17.175,0
483,France,Female,50,9,0.0,2,1,1,20448.23205558783,0,5,SILVER,706,0.0,Middle,9.470588235294118,0
690,France,Male,36,7,101583.11,2,1,0,43475.31026471956,0,2,DIAMOND,423,48372.909523809525,Adult,18.64864864864865,0
492,Germany,Female,30,10,77168.87,2,0,1,27670.014515980736,0,5,GOLD,552,36747.08095238095,Young,15.870967741935484,1
709,Germany,Male,28,8,124695.72,2,1,0,48871.54328402122,0,3,DIAMOND,665,59378.91428571429,Young,24.448275862068964,0
705,Germany,Male,44,3,105934.96,1,1,0,54881.213958746885,0,3,PLATINUM,351,96304.5090909091,Adult,15.666666666666666,0
560,France,Female,66,9,0.0,1,1,1,20082.214929099664,0,3,DIAMOND,906,0.0,Senior,8.35820895522388,0
611,Spain,Male,46,6,0.0,2,1,0,29307.323896833022,0,4,DIAMOND,406,0.0,Middle,13.0,0
730,Spain,Male,62,2,0.0,2,1,1,25514.593697023436,0,4,GOLD,594,0.0,Senior,11.587301587301587,0
709,Spain,Female,45,2,0.0,2,0,1,30115.81525891569,0,1,PLATINUM,815,0.0,Adult,15.41304347826087,0
544,France,Female,21,10,161525.96,2,1,0,26729.55224313714,0,2,PLATINUM,458,76917.12380952381,Young,24.727272727272727,0
712,Germany,Female,29,7,147199.07,1,1,1,44377.256610882076,0,3,SILVER,886,133817.33636363636,Young,23.733333333333334,1
752,Germany,Male,38,3,183102.29,1,1,1,76660.21855171482,0,3,SILVER,833,166456.62727272726,Adult,19.28205128205128,1
648,Spain,Male,46,9,127209.0,2,1,0,47254.331738622684,1,4,GOLD,932,60575.71428571428,Middle,13.787234042553191,0
556,Spain,Male,38,8,0.0,2,0,0,25462.445156332487,1,3,GOLD,632,0.0,Adult,14.256410256410257,0
594,Spain,Female,24,0,97378.54,1,1,1,17574.17933645469,0,2,DIAMOND,431,88525.94545454544,Young,23.76,1
645,Germany,Female,37,2,136925.09,2,0,1,53448.104629172274,0,3,PLATINUM,739,65202.4238095238,Adult,16.973684210526315,1
557,France,Male,33,3,54503.55,1,1,1,23755.148512777716,0,5,SILVER,362,49548.681818181816,Adult,16.38235294117647,0
547,Germany,Male,32,8,155726.85,1,1,0,51888.71660319976,0,2,SILVER,309,141569.86363636362,Adult,16.575757575757574,0
701,France,Female,39,9,0.0,2,0,1,31761.056959162528,0,2,GOLD,513,0.0,Adult,17.525,0
616,France,Female,66,1,135842.41,1,1,0,37030.34304264564,1,2,DIAMOND,302,123493.09999999999,Senior,9.194029850746269,0
605,France,Male,52,1,63349.75,1,1,0,32312.361636677517,0,2,DIAMOND,437,57590.681818181816,Middle,11.415094339622641,0
593,Germany,Female,38,4,129499.42,1,1,1,41892.38610529264,0,5,SILVER,337,117726.74545454544,Adult,15.205128205128204,1
751,Spain,Male,52,8,0.0,2,0,1,34586.99381356545,0,5,SILVER,629,0.0,Middle,14.169811320754716,0
443,Spain,Male,36,6,70438.01,2,0,1,25259.886430204442,0,4,GOLD,858,33541.90952380952,Adult,11.972972972972974,0
685,France,Male,23,8,0.0,2,1,1,17883.498109309647,0,2,SILVER,543,0.0,Young,28.541666666666668,0
718,France,Male,36,9,0.0,1,1,0,32856.46887216557,0,1,DIAMOND,939,0.0,Adult,19.405405405405407,0
538,Spain,Female,49,9,141434.04,1,0,0,38493.56668121382,1,5,GOLD,797,128576.4,Middle,10.76,0
611,Spain,Female,37,4,0.0,2,1,0,23590.853171794704,0,4,SILVER,629,0.0,Adult,16.07894736842105,0
668,Germany,Male,37,10,152958.29,2,1,1,66732.15955989769,0,2,SILVER,743,72837.28095238096,Adult,17.57894736842105,1
537,Germany,Female,41,3,138306.34,1,1,0,47801.82624540841,0,5,DIAMOND,767,125733.03636363635,Adult,12.785714285714286,0
709,Spain,Male,23,10,0.0,2,0,0,18756.695257621792,0,2,SILVER,246,0.0,Young,29.541666666666668,0
850,France,Male,38,1,0.0,2,1,1,29823.82050921249,0,2,PLATINUM,480,0.0,Adult,21.794871794871796,0
745,Spain,Female,31,3,124328.84,1,1,1,34264.16363886315,0,5,GOLD,924,113026.21818181817,Adult,23.28125,1
693,Germany,Female,41,9,181461.48,3,1,1,80000.0,1,3,GOLD,430,58535.96129032258,Adult,16.5,1
795,Spain,Male,35,8,0.0,2,1,0,33478.53761807722,0,2,DIAMOND,708,0.0,Adult,22.083333333333332,0
626,Spain,Male,26,8,0.0,2,0,0,19811.82876279697,0,4,PLATINUM,701,0.0,Young,23.185185185185187,0
487,Germany,Female,61,5,110368.03,1,0,0,32144.13701931034,1,2,DIAMOND,982,100334.57272727272,Senior,7.854838709677419,0
556,France,Female,39,9,89588.35,1,1,1,34814.31326075019,0,1,DIAMOND,827,81443.95454545454,Adult,13.9,1
643,France,Female,46,6,0.0,2,0,0,32289.956486823714,0,4,DIAMOND,597,0.0,Middle,13.680851063829786,0
605,France,Female,28,6,0.0,2,0,0,20860.185461425805,0,1,DIAMOND,468,0.0,Young,20.862068965517242,0
756,Germany,Female,60,3,115924.89,1,1,0,54721.09574536325,1,3,DIAMOND,523,105386.26363636363,Middle,12.39344262295082,0
586,France,Female,38,2,0.0,2,1,0,24409.492425221273,0,2,SILVER,650,0.0,Adult,15.025641025641026,0
